sequence_id,active_region,t_obs_end,frame_0,frame_1,frame_2,frame_3,target_window_start,target_window_end,binary_target_MX_24_48h,multiclass_target,log10_peak_flux
SEQ_AR-11566_201209142249,AR-11566,2012-09-14T22:49:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11566_T000_20120914105901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11566_T001_20120914175901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11566_T002_20120914212901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11566_T003_20120914224901.fits,2012-09-15T22:49:01+00:00,2012-09-16T22:49:01+00:00,0,1,-5.9471
SEQ_AR-11569_201209121551,AR-11569,2012-09-12T15:51:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T000_20120912040101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T001_20120912110101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T002_20120912143101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T003_20120912155101.fits,2012-09-13T15:51:01+00:00,2012-09-14T15:51:01+00:00,0,1,-5.699
SEQ_AR-11569_201209191808,AR-11569,2012-09-19T18:08:48+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T001_20120912110101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T002_20120912143101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T003_20120912155101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T000_20120919180848.fits,2012-09-20T18:08:48+00:00,2012-09-21T18:08:48+00:00,0,0,-8.0
SEQ_AR-11569_201209200108,AR-11569,2012-09-20T01:08:48+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T002_20120912143101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T003_20120912155101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T000_20120919180848.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T001_20120920010848.fits,2012-09-21T01:08:48+00:00,2012-09-22T01:08:48+00:00,0,0,-8.0
SEQ_AR-11569_201209200438,AR-11569,2012-09-20T04:38:48+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T003_20120912155101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T000_20120919180848.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T001_20120920010848.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T002_20120920043848.fits,2012-09-21T04:38:48+00:00,2012-09-22T04:38:48+00:00,0,0,-8.0
SEQ_AR-11569_201209200558,AR-11569,2012-09-20T05:58:48+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T000_20120919180848.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T001_20120920010848.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T002_20120920043848.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11569_T003_20120920055848.fits,2012-09-21T05:58:48+00:00,2012-09-22T05:58:48+00:00,0,0,-8.0
SEQ_AR-11575_201209250241,AR-11575,2012-09-25T02:41:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11575_T000_20120924145159.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11575_T001_20120924215159.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11575_T002_20120925012159.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11575_T003_20120925024159.fits,2012-09-26T02:41:59+00:00,2012-09-27T02:41:59+00:00,0,1,-5.888
SEQ_AR-11579_201209281710,AR-11579,2012-09-28T17:10:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T000_20120928052000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T001_20120928122000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T002_20120928155000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T003_20120928171000.fits,2012-09-29T17:10:00+00:00,2012-09-30T17:10:00+00:00,0,0,-8.0
SEQ_AR-11579_201210041241,AR-11579,2012-10-04T12:41:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T001_20120928122000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T002_20120928155000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T003_20120928171000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T000_20121004124101.fits,2012-10-05T12:41:01+00:00,2012-10-06T12:41:01+00:00,0,0,-6.4523
SEQ_AR-11579_201210041941,AR-11579,2012-10-04T19:41:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T002_20120928155000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T003_20120928171000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T000_20121004124101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T001_20121004194101.fits,2012-10-05T19:41:01+00:00,2012-10-06T19:41:01+00:00,0,0,-6.4523
SEQ_AR-11579_201210042311,AR-11579,2012-10-04T23:11:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T003_20120928171000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T000_20121004124101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T001_20121004194101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T002_20121004231101.fits,2012-10-05T23:11:01+00:00,2012-10-06T23:11:01+00:00,0,0,-6.4523
SEQ_AR-11579_201210050031,AR-11579,2012-10-05T00:31:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T000_20121004124101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T001_20121004194101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T002_20121004231101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11579_T003_20121005003101.fits,2012-10-06T00:31:01+00:00,2012-10-07T00:31:01+00:00,0,0,-6.4523
SEQ_AR-11589_201210141849,AR-11589,2012-10-14T18:49:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T000_20121014065901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T001_20121014135901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T002_20121014172901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T003_20121014184901.fits,2012-10-15T18:49:01+00:00,2012-10-16T18:49:01+00:00,0,1,-5.7833
SEQ_AR-11589_201210201200,AR-11589,2012-10-20T12:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T001_20121014135901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T002_20121014172901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T003_20121014184901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T000_20121020120000.fits,2012-10-21T12:00:00+00:00,2012-10-22T12:00:00+00:00,0,0,-8.0
SEQ_AR-11589_201210201900,AR-11589,2012-10-20T19:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T002_20121014172901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T003_20121014184901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T000_20121020120000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T001_20121020190000.fits,2012-10-21T19:00:00+00:00,2012-10-22T19:00:00+00:00,0,0,-8.0
SEQ_AR-11589_201210202230,AR-11589,2012-10-20T22:30:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T003_20121014184901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T000_20121020120000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T001_20121020190000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T002_20121020223000.fits,2012-10-21T22:30:00+00:00,2012-10-22T22:30:00+00:00,0,0,-8.0
SEQ_AR-11589_201210202350,AR-11589,2012-10-20T23:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T000_20121020120000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T001_20121020190000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T002_20121020223000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11589_T003_20121020235000.fits,2012-10-21T23:50:00+00:00,2012-10-22T23:50:00+00:00,0,0,-8.0
SEQ_AR-11593_201210231817,AR-11593,2012-10-23T18:17:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11593_T000_20121023062700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11593_T001_20121023132700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11593_T002_20121023165700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11593_T003_20121023181700.fits,2012-10-24T18:17:00+00:00,2012-10-25T18:17:00+00:00,0,1,-5.5492
SEQ_AR-11596_201210202005,AR-11596,2012-10-20T20:05:04+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T000_20121020081504.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T001_20121020151504.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T002_20121020184504.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T003_20121020200504.fits,2012-10-21T20:05:04+00:00,2012-10-22T20:05:04+00:00,0,1,-5.6741
SEQ_AR-11596_201210230251,AR-11596,2012-10-23T02:51:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T001_20121020151504.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T002_20121020184504.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T003_20121020200504.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T000_20121023025101.fits,2012-10-24T02:51:01+00:00,2012-10-25T02:51:01+00:00,0,0,-8.0
SEQ_AR-11596_201210230951,AR-11596,2012-10-23T09:51:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T002_20121020184504.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T003_20121020200504.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T000_20121023025101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T001_20121023095101.fits,2012-10-24T09:51:01+00:00,2012-10-25T09:51:01+00:00,0,0,-8.0
SEQ_AR-11596_201210231321,AR-11596,2012-10-23T13:21:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T003_20121020200504.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T000_20121023025101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T001_20121023095101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T002_20121023132101.fits,2012-10-24T13:21:01+00:00,2012-10-25T13:21:01+00:00,0,0,-8.0
SEQ_AR-11596_201210231441,AR-11596,2012-10-23T14:41:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T000_20121023025101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T001_20121023095101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T002_20121023132101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11596_T003_20121023144101.fits,2012-10-24T14:41:01+00:00,2012-10-25T14:41:01+00:00,0,0,-8.0
SEQ_AR-11598_201210231516,AR-11598,2012-10-23T15:16:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11598_T000_20121023032601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11598_T001_20121023102601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11598_T002_20121023135601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11598_T003_20121023151601.fits,2012-10-24T15:16:01+00:00,2012-10-25T15:16:01+00:00,0,1,-5.9294
SEQ_AR-11599_201210311913,AR-11599,2012-10-31T19:13:46+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11599_T000_20121031072346.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11599_T001_20121031142346.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11599_T002_20121031175346.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11599_T003_20121031191346.fits,2012-11-01T19:13:46+00:00,2012-11-02T19:13:46+00:00,0,0,-8.0
SEQ_AR-11610_201211151945,AR-11610,2012-11-15T19:45:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11610_T000_20121115075501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11610_T001_20121115145501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11610_T002_20121115182501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11610_T003_20121115194501.fits,2012-11-16T19:45:01+00:00,2012-11-17T19:45:01+00:00,0,1,-5.9294
SEQ_AR-11611_201211181927,AR-11611,2012-11-18T19:27:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11611_T000_20121118073700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11611_T001_20121118143700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11611_T002_20121118180700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11611_T003_20121118192700.fits,2012-11-19T19:27:00+00:00,2012-11-20T19:27:00+00:00,0,0,-8.0
SEQ_AR-11612_201211112025,AR-11612,2012-11-11T20:25:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11612_T000_20121111083501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11612_T001_20121111153501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11612_T002_20121111190501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11612_T003_20121111202501.fits,2012-11-12T20:25:01+00:00,2012-11-13T20:25:01+00:00,0,0,-8.0
SEQ_AR-11613_201211150755,AR-11613,2012-11-15T07:55:58+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11613_T000_20121114200558.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11613_T001_20121115030558.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11613_T002_20121115063558.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11613_T003_20121115075558.fits,2012-11-16T07:55:58+00:00,2012-11-17T07:55:58+00:00,0,1,-5.7833
SEQ_AR-11614_201211131954,AR-11614,2012-11-13T19:54:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11614_T000_20121113080400.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11614_T001_20121113150400.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11614_T002_20121113183400.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11614_T003_20121113195400.fits,2012-11-14T19:54:00+00:00,2012-11-15T19:54:00+00:00,0,1,-5.8155
SEQ_AR-11623_201211291427,AR-11623,2012-11-29T14:27:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T000_20121129023701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T001_20121129093701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T002_20121129130701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T003_20121129142701.fits,2012-11-30T14:27:01+00:00,2012-12-01T14:27:01+00:00,0,0,-6.0486
SEQ_AR-11623_201212061620,AR-11623,2012-12-06T16:20:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T001_20121129093701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T002_20121129130701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T003_20121129142701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T000_20121206162000.fits,2012-12-07T16:20:00+00:00,2012-12-08T16:20:00+00:00,0,0,-8.0
SEQ_AR-11623_201212062320,AR-11623,2012-12-06T23:20:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T002_20121129130701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T003_20121129142701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T000_20121206162000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T001_20121206232000.fits,2012-12-07T23:20:00+00:00,2012-12-08T23:20:00+00:00,0,0,-8.0
SEQ_AR-11623_201212070250,AR-11623,2012-12-07T02:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T003_20121129142701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T000_20121206162000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T001_20121206232000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11623_T002_20121207025000.fits,2012-12-08T02:50:00+00:00,2012-12-09T02:50:00+00:00,0,0,-8.0
